"","account_active_days","koen","permission_given_order","previous_subscriptions","previous_campaigns","previous_trials","newsletters_before_order","newsletters_after_order","age","aktivitet_midt_10","aktivitet_slut_10","aktivitet_start_10","avg_scroll_depth","forskellige_artikler","restricted_share","andet","debat","erhverv","indland","international","kultur","livsstil","politik","sport","udland","churn_binary"
"186",375,"Mand","FALSE",0,0,0,0,0,69,69,68,34,0.579545454545454,128,0.545454545454545,50,5,20,39,33,10,15,4,0,0,"Yes"
"187",542,"Mand","TRUE",1,1,0,0,0,70,0,0,2,0.5,1,0.5,1,0,0,1,0,0,0,0,0,0,"Yes"
"188",153,"Kvinde","FALSE",0,0,0,0,0,26,0,1,22,0.489130434782609,13,0.434782608695652,17,1,5,0,0,0,0,0,0,0,"Yes"
"189",1812,"Mand","TRUE",19,9,8,0,0,61,338,293,243,0.330156950672646,342,0.253363228699552,518,67,23,73,134,32,6,37,2,0,"Yes"
"190",92,"Mand","FALSE",0,0,0,0,0,51,0,0,3,0.333333333333333,1,0.333333333333333,2,0,0,1,0,0,0,0,0,0,"Yes"
"191",92,"Mand","FALSE",0,0,0,0,0,18,0,0,4,0.875,3,0.25,0,0,0,4,0,0,0,0,0,0,"Yes"
"192",61,"Mand","FALSE",0,0,0,0,0,52,0,0,5,0.65,3,0.4,1,0,2,0,2,0,0,0,0,0,"No"
"193",153,"Kvinde","FALSE",0,0,0,0,0,75,0,0,3,0.333333333333333,1,0,2,0,0,0,0,1,0,0,0,0,"Yes"
"194",385,"Mand","TRUE",0,0,0,0,1,79,36,15,70,0.397540983606557,57,0.295081967213115,52,2,3,8,38,6,1,12,0,0,"Yes"
"195",917,"Mand","FALSE",9,6,3,0,0,64,80,35,89,0.464454976303318,111,0.47867298578199,90,8,15,51,21,12,6,8,0,0,"Yes"
"196",332,"Mand","FALSE",3,1,2,0,0,44,46,66,51,0.417168674698795,86,0.343373493975904,99,3,10,14,29,7,0,3,1,0,"Yes"
"197",208,"Kvinde","FALSE",2,1,1,0,0,66,0,0,6,0.416666666666667,1,0.666666666666667,1,0,0,0,0,5,0,0,0,0,"No"
"198",1010,"Mand","FALSE",10,3,7,2,2,76,135,94,194,0.546697038724374,242,0.353075170842824,169,8,30,26,100,8,2,28,68,0,"Yes"
"199",428,"Kvinde","FALSE",1,0,0,2,2,43,21,0,49,0.454225352112676,34,0.338028169014085,4,21,0,10,8,25,0,3,0,0,"Yes"
"200",1521,"Mand","TRUE",3,1,1,0,0,78,19,17,32,0.371323529411765,37,0.470588235294118,32,2,7,7,8,4,3,5,0,0,"No"
"201",122,"Mand","FALSE",0,0,0,0,0,41,41,39,19,0.441919191919192,62,0.343434343434343,33,2,16,9,33,1,3,1,1,0,"Yes"
"202",377,"Mand","TRUE",0,0,0,0,0,59,28,77,79,0.349184782608696,93,0.293478260869565,108,8,8,18,22,12,5,3,0,0,"Yes"
"203",61,"Kvinde","FALSE",0,0,0,0,0,33,0,0,2,1,2,1,0,0,0,0,0,0,0,2,0,0,"No"
"204",153,"Mand","FALSE",0,0,0,0,0,47,0,2,10,0.5,3,0.416666666666667,5,7,0,0,0,0,0,0,0,0,"No"
"205",370,"Kvinde","FALSE",0,0,0,0,0,60,125,119,44,0.347087378640777,150,0.330097087378641,165,12,21,33,45,13,7,13,0,0,"Yes"
"206",160,"Mand","FALSE",2,1,0,0,0,70,91,62,110,0.324906367041198,120,0.265917602996255,134,27,6,21,42,8,4,14,11,0,"No"
"207",377,"Mand","TRUE",0,0,0,0,0,78,58,19,97,0.504310344827586,92,0.35632183908046,73,8,15,19,47,5,2,4,1,0,"Yes"
"208",252,"Kvinde","FALSE",2,1,1,0,0,66,36,12,75,0.268292682926829,51,0.292682926829268,75,5,8,7,20,0,3,3,2,0,"No"
"209",129,"Mand","FALSE",1,0,1,0,0,51,0,0,35,0.4,21,0.342857142857143,16,2,3,0,13,0,0,1,0,0,"Yes"
"210",1076,"Mand","FALSE",8,6,1,0,0,48,135,110,135,0.177318295739348,110,0.210526315789474,319,6,15,24,20,3,3,5,4,0,"No"
"211",366,"Mand","FALSE",1,0,1,0,0,61,36,39,35,0.348684210526316,54,0.254385964912281,58,4,12,12,4,12,1,3,8,0,"No"
"212",122,"Kvinde","TRUE",0,0,0,0,0,25,0,0,2,0.5,1,0,1,0,0,0,0,0,0,1,0,0,"Yes"
"213",63,"Mand","FALSE",0,0,0,0,0,71,1,0,2,0.666666666666667,3,0.333333333333333,0,0,0,1,1,0,1,0,0,0,"Yes"
"214",290,"Mand","FALSE",0,0,0,0,0,73,37,40,35,0.367521367521367,57,0.264957264957265,66,5,13,9,14,2,2,4,2,0,"Yes"
"215",864,"Mand","FALSE",3,2,0,0,0,60,127,88,107,0.445522388059701,162,0.26865671641791,201,11,15,48,31,17,3,6,3,0,"Yes"
"216",214,"Kvinde","FALSE",0,0,0,0,0,56,35,36,25,0.2734375,41,0.208333333333333,57,1,3,10,6,3,9,7,0,0,"Yes"
"217",61,"Kvinde","FALSE",0,0,0,0,0,32,0,0,4,0.25,1,0,4,0,0,0,0,0,0,0,0,0,"No"
"218",265,"Mand","FALSE",1,1,0,0,0,57,0,0,5,0.25,3,0.6,0,0,4,0,0,0,1,0,0,0,"No"
"219",106,"Mand","TRUE",1,1,1,1,1,75,0,0,7,0.142857142857143,3,0.285714285714286,5,0,0,1,1,0,0,0,0,0,"Yes"
"220",528,"Mand","TRUE",2,2,0,11,9,86,9,16,18,0.732558139534884,40,0.534883720930233,4,4,5,6,19,1,0,4,0,0,"No"
"221",476,"Mand","FALSE",10,5,7,0,0,65,266,244,191,0.228701117318436,233,0.195530726256983,522,8,49,36,46,20,6,18,10,1,"No"
"222",695,"Kvinde","FALSE",6,6,3,0,0,63,1,0,0,0.75,1,0,0,0,0,1,0,0,0,0,0,0,"No"
"223",727,"Mand","TRUE",11,5,6,0,0,73,116,54,80,0.256862745098039,86,0.207843137254902,174,5,21,24,16,4,2,9,0,0,"No"
"224",372,"Kvinde","TRUE",0,0,0,0,2,68,15,8,16,0.512820512820513,28,0.512820512820513,2,0,7,8,21,0,0,1,0,0,"Yes"
"225",468,"Mand","TRUE",1,1,0,0,0,0,50,63,61,0.399425287356322,79,0.298850574712644,117,2,7,19,13,3,6,6,1,0,"Yes"
"226",377,"Mand","TRUE",0,0,0,12,10,63,15,16,18,0.514423076923077,43,0.5,14,3,4,6,16,2,2,4,1,0,"No"
"227",818,"Mand","TRUE",6,5,2,5,5,72,132,139,133,0.310827250608272,182,0.294403892944039,255,15,20,48,40,11,11,5,6,0,"Yes"
"228",282,"Kvinde","TRUE",1,1,0,0,0,47,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Yes"
"229",1059,"Mand","FALSE",5,3,2,0,0,62,166,194,252,0.261453396524487,208,0.246445497630332,443,26,21,40,48,21,10,16,7,1,"Yes"
"230",153,"Mand","FALSE",0,0,0,0,0,56,0,0,27,0.324074074074074,9,0.222222222222222,9,0,2,12,4,0,0,0,0,0,"Yes"
"231",92,"Kvinde","FALSE",0,0,0,0,0,28,3,3,24,0.6,18,0.4,15,2,3,4,0,1,3,2,0,0,"Yes"
"232",122,"Mand","TRUE",0,0,0,0,0,78,51,33,86,0.420833333333333,90,0.283333333333333,97,8,10,23,27,5,1,6,3,0,"Yes"
"233",599,"Mand","TRUE",4,2,1,2,2,76,2,0,15,0.308823529411765,8,0.294117647058823,11,1,1,0,4,0,0,0,0,0,"Yes"
"234",503,"Kvinde","FALSE",2,1,1,0,0,49,0,0,20,0.325,11,0.4,13,0,2,2,2,1,0,0,0,0,"No"
"235",372,"Mand","FALSE",0,0,0,0,2,69,1,2,3,0.25,3,0.5,2,0,0,2,2,0,0,0,0,0,"Yes"
"236",2012,"Mand","FALSE",1,0,0,0,0,72,0,1,0,0.25,1,1,0,0,0,0,1,0,0,0,0,0,"Yes"
"237",1440,"Mand","FALSE",2,1,0,0,1,54,116,102,119,0.391428571428571,160,0.262857142857143,178,8,27,30,35,15,44,5,8,0,"Yes"
"238",176,"Mand","TRUE",1,1,0,0,2,79,0,0,2,0.375,1,0,1,0,0,0,1,0,0,0,0,0,"No"
"239",596,"Mand","TRUE",9,6,4,0,0,70,3,0,14,0.279411764705882,8,0.117647058823529,10,0,0,4,2,1,0,0,0,0,"Yes"
"240",92,"Kvinde","FALSE",0,0,0,0,0,53,0,0,14,0.214285714285714,2,0.428571428571429,6,0,0,6,2,0,0,0,0,0,"Yes"
"241",390,"Kvinde","FALSE",0,0,0,2,2,61,87,119,96,0.13961038961039,57,0.113636363636364,257,13,4,7,14,1,2,10,0,0,"Yes"
"242",61,"Mand","FALSE",0,0,0,0,0,74,65,59,68,0.182642487046632,68,0.212435233160622,127,5,3,13,30,7,3,4,1,0,"No"
"243",1173,"Mand","TRUE",14,8,3,16,16,75,79,33,44,0.765060240963855,151,0.469879518072289,12,34,15,21,49,13,6,10,6,0,"No"
"244",184,"Kvinde","FALSE",0,0,0,0,0,23,5,1,3,0.666666666666667,5,0.333333333333333,2,0,0,7,0,0,0,0,0,0,"Yes"
"245",275,"Mand","FALSE",0,0,0,0,0,56,60,121,87,0.326492537313433,117,0.291044776119403,146,25,14,28,38,2,3,10,2,0,"Yes"
"246",278,"Kvinde","FALSE",0,0,0,0,0,78,55,25,82,0.277456647398844,77,0.352601156069364,102,6,5,25,23,3,1,8,0,0,"Yes"
"247",1642,"Mand","FALSE",22,8,10,4,4,76,87,100,106,0.3775,164,0.303333333333333,159,10,20,31,58,3,2,12,5,0,"No"
"248",387,"Mand","TRUE",0,0,0,0,0,55,54,51,54,0.322327044025157,71,0.289308176100629,112,0,14,15,8,5,3,2,0,0,"Yes"
"249",82,"Mand","TRUE",2,2,2,0,0,63,61,50,72,0.336021505376344,84,0.301075268817204,88,4,8,40,5,10,4,1,26,0,"No"
"250",378,"Mand","FALSE",0,0,0,3,4,79,13,8,27,0.821428571428571,47,0.571428571428571,10,2,4,17,13,1,1,0,0,1,"Yes"
"251",437,"Mand","TRUE",2,2,0,1,1,65,4,18,22,0.489130434782609,28,0.391304347826087,19,0,1,7,8,1,3,3,4,0,"No"
"252",372,"Mand","FALSE",0,0,0,0,0,61,195,151,197,0.233957219251337,244,0.25668449197861,327,47,32,49,66,17,7,12,4,0,"Yes"
"253",1216,"Mand","TRUE",17,9,5,0,0,43,25,38,55,0.279661016949153,47,0.271186440677966,77,3,5,13,10,3,0,5,2,0,"No"
"254",1713,"Mand","TRUE",2,1,0,9,9,78,1,0,7,0.375,5,0.25,2,0,0,2,4,0,0,0,0,0,"Yes"
"255",793,"Mand","FALSE",4,4,0,0,0,66,119,189,144,0.247346072186837,122,0.159235668789809,341,10,26,15,67,4,2,4,2,0,"Yes"
"256",1443,"Mand","TRUE",2,1,1,5,7,56,237,186,193,0.35174880763116,287,0.314785373608903,362,25,55,76,53,20,16,16,6,0,"Yes"
"257",242,"Kvinde","FALSE",3,3,0,0,0,63,0,0,7,0.285714285714286,3,0.285714285714286,3,0,0,2,0,0,1,1,0,0,"No"
"258",786,"Mand","FALSE",10,5,4,1,0,74,87,67,47,0.383413461538461,100,0.322115384615384,107,4,17,23,45,2,1,7,2,0,"No"
"259",389,"Mand","FALSE",0,0,0,0,0,53,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Yes"
"260",185,"Mand","TRUE",5,0,5,7,9,58,201,186,140,0.460405156537753,467,0.471454880294659,106,100,62,87,121,11,13,40,3,0,"Yes"
"261",181,"Mand","FALSE",2,2,2,0,0,70,13,13,52,0.715625,78,0.575,12,2,9,20,28,1,3,5,0,0,"Yes"
"262",61,"Mand","TRUE",0,0,0,0,0,80,10,0,17,0.564814814814815,20,0.407407407407407,5,1,2,3,16,0,0,0,0,0,"No"
"263",369,"Mand","FALSE",0,0,0,0,0,63,40,65,58,0.46319018404908,95,0.417177914110429,60,4,12,24,39,9,7,8,0,0,"Yes"
"264",235,"Mand","FALSE",0,0,0,0,0,49,155,128,223,0.231730769230769,182,0.209615384615385,350,11,26,41,56,14,5,17,0,0,"No"
"265",287,"Mand","TRUE",2,2,0,0,0,92,32,30,31,0.578125,57,0.395833333333333,41,1,4,11,25,1,4,9,0,0,"Yes"
"266",645,"Mand","TRUE",8,6,3,6,6,79,64,46,50,0.673780487804878,143,0.542682926829268,12,8,17,27,78,8,5,2,7,0,"Yes"
"267",1777,"Mand","FALSE",1,0,0,1,1,89,159,213,249,0.22145061728395,206,0.237654320987654,377,42,22,42,94,26,13,17,15,0,"Yes"
"268",187,"Kvinde","FALSE",0,0,0,0,0,30,0,0,14,0.196428571428571,7,0.428571428571429,6,0,2,3,1,1,0,1,0,0,"Yes"
"269",61,"Kvinde","FALSE",0,0,0,0,0,42,26,0,34,0.348360655737705,23,0.19672131147541,38,1,1,6,8,2,1,3,1,0,"No"
"270",279,"Mand","FALSE",5,4,2,2,3,82,21,9,14,0.482954545454545,27,0.568181818181818,12,0,5,11,9,0,0,4,3,0,"Yes"
"271",129,"Mand","FALSE",1,0,1,0,0,45,44,56,57,0.503164556962026,87,0.455696202531646,42,1,24,35,27,15,6,4,4,0,"Yes"
"272",321,"Mand","FALSE",1,1,0,0,0,62,1,9,5,0.316666666666667,4,0.2,10,0,0,1,1,1,0,2,0,0,"No"
"273",952,"Mand","FALSE",4,2,2,8,8,78,84,64,98,0.1806640625,111,0.28125,131,3,14,56,31,5,1,7,8,0,"Yes"
"274",313,"Kvinde","FALSE",7,1,5,0,0,87,3,0,2,0.05,2,0.2,3,1,0,0,1,0,0,0,0,0,"No"
"275",61,"Mand","FALSE",0,0,0,0,0,28,0,0,4,0.25,1,0.25,3,0,0,0,0,0,0,0,1,0,"No"
"276",884,"Mand","TRUE",7,3,2,2,2,76,6,14,51,0.428082191780822,34,0.232876712328767,42,5,5,9,11,0,0,0,1,0,"Yes"
"277",670,"Mand","FALSE",4,2,2,0,0,52,21,24,22,0.347014925373134,38,0.373134328358209,40,0,4,8,9,2,4,0,0,0,"Yes"
"278",92,"Mand","FALSE",0,0,0,0,0,50,0,0,13,0.384615384615385,8,0.538461538461538,6,0,2,1,1,0,0,3,0,0,"Yes"
"279",814,"Mand","FALSE",1,1,0,0,0,73,18,0,39,0.394736842105263,27,0.298245614035088,22,2,5,9,13,1,1,0,4,0,"Yes"
"280",116,"Mand","FALSE",3,3,1,0,0,59,176,236,163,0.17984693877551,182,0.207482993197279,426,7,14,41,39,8,18,9,26,0,"No"
"281",425,"Mand","FALSE",4,4,0,0,0,68,54,50,56,0.403846153846154,88,0.313609467455621,70,34,11,13,30,0,2,8,1,0,"No"
"282",1502,"Mand","FALSE",5,2,0,0,0,80,432,569,594,0.169561243144424,322,0.129189518586228,1305,40,32,64,104,12,6,24,54,0,"Yes"
"283",1366,"Mand","FALSE",10,5,3,0,0,60,38,22,55,0.303719008264463,46,0.305785123966942,80,6,8,17,3,1,3,1,1,1,"No"
"284",697,"Mand","FALSE",18,6,15,0,0,49,8,0,12,0.3625,10,0.3,7,1,6,1,1,3,1,0,0,0,"No"
"285",580,"Kvinde","FALSE",3,2,1,1,1,42,21,38,31,0.463888888888889,45,0.466666666666667,34,1,7,17,10,2,3,16,0,0,"Yes"
"286",1045,"Mand","FALSE",7,5,1,0,0,60,11,36,17,0.42578125,35,0.390625,20,5,1,7,27,2,1,0,1,0,"Yes"
"287",137,"Mand","FALSE",1,1,0,0,0,58,307,108,123,0.29182156133829,230,0.252788104089219,260,28,15,51,32,89,29,14,20,0,"No"
"288",416,"Mand","FALSE",1,1,0,0,0,53,210,204,125,0.280033840947546,262,0.321489001692048,303,17,46,63,94,35,8,17,8,0,"Yes"
"289",221,"Kvinde","FALSE",2,1,1,19,18,69,13,10,4,0.507352941176471,18,0.382352941176471,9,2,2,8,11,0,0,2,0,0,"Yes"
"290",601,"Mand","TRUE",9,8,4,1,0,68,43,17,24,0.217261904761905,39,0.238095238095238,53,2,3,7,13,3,0,1,2,0,"Yes"
"291",613,"Mand","TRUE",7,3,2,0,1,67,12,0,58,0.496428571428571,39,0.442857142857143,35,2,10,4,13,1,2,2,1,0,"Yes"
"292",245,"Kvinde","FALSE",0,0,0,0,0,68,112,89,77,0.303057553956835,123,0.302158273381295,154,6,11,30,53,9,2,13,0,0,"Yes"
"293",61,"Mand","FALSE",0,0,0,0,0,45,0,1,4,0.35,3,0.2,2,0,0,0,1,1,0,1,0,0,"No"
"294",528,"Mand","FALSE",3,1,0,4,4,59,136,101,135,0.331395348837209,195,0.297157622739018,196,19,26,30,76,11,8,9,12,0,"No"
"295",75,"Kvinde","FALSE",1,0,1,0,0,31,3,0,42,0.622222222222222,32,0.466666666666667,10,10,5,8,6,2,0,4,0,0,"No"
"296",410,"Mand","FALSE",9,3,1,0,0,52,105,84,59,0.392023346303502,111,0.237354085603113,170,7,27,18,16,7,8,4,0,0,"Yes"
"297",214,"Mand","FALSE",0,0,0,0,0,55,0,16,12,0.821428571428571,24,0.571428571428571,9,1,4,11,3,0,0,0,0,0,"Yes"
"298",61,"Kvinde","FALSE",0,0,0,0,0,63,0,0,2,0.875,2,0.5,0,0,0,2,0,0,0,0,0,0,"No"
"299",605,"Kvinde","TRUE",5,3,1,1,1,74,26,30,11,0.00746268656716418,3,0.253731343283582,0,1,0,0,1,0,25,0,40,0,"Yes"
"300",921,"Mand","FALSE",2,2,0,0,0,53,76,91,134,0.219869706840391,96,0.224755700325733,200,3,3,14,44,13,3,27,0,0,"Yes"
"301",453,"Mand","FALSE",13,3,11,1,1,74,74,77,182,0.278189910979229,148,0.27893175074184,187,21,19,45,34,11,3,10,7,0,"No"
"302",214,"Kvinde","FALSE",0,0,0,0,0,52,60,132,75,0.286870503597122,105,0.323741007194245,143,12,19,42,41,4,0,14,3,0,"Yes"
"303",1121,"Kvinde","FALSE",12,6,6,0,0,69,2,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,"No"
"304",283,"Mand","FALSE",4,0,3,0,0,66,180,251,257,0.360719322990127,311,0.282087447108604,389,24,70,74,115,9,9,13,4,2,"Yes"
"305",422,"Mand","FALSE",6,1,5,0,0,77,104,151,188,0.322869955156951,217,0.338565022421525,225,28,39,43,78,7,7,13,6,0,"No"
"306",536,"Mand","FALSE",1,1,0,0,0,52,128,102,154,0.318123393316195,175,0.300771208226221,209,15,30,40,59,8,3,24,0,1,"Yes"
"307",380,"Mand","TRUE",0,0,0,0,0,69,220,207,275,0.231571627260083,241,0.27260083449235,417,13,75,51,124,8,8,21,2,0,"Yes"
"308",395,"Mand","TRUE",1,0,1,0,0,72,163,136,208,0.205825242718447,173,0.372815533980583,196,3,20,46,58,13,120,7,52,0,"Yes"
"309",636,"Mand","TRUE",1,0,0,0,0,75,21,36,23,0.515625,47,0.4375,28,9,8,14,17,1,1,2,0,0,"Yes"
"310",565,"Mand","TRUE",6,4,2,0,0,72,11,13,24,0.505208333333333,29,0.479166666666667,18,9,2,1,13,2,2,0,1,0,"No"
"311",92,"Mand","FALSE",0,0,0,0,0,66,161,162,261,0.51575456053068,308,0.315091210613599,253,29,49,88,130,21,9,21,3,0,"Yes"
"312",61,"Mand","FALSE",0,0,0,0,0,35,0,0,3,1,1,1,0,0,0,3,0,0,0,0,0,0,"No"
"313",383,"Mand","FALSE",0,0,0,0,0,28,0,0,19,0.552631578947368,12,0.368421052631579,3,0,4,2,0,5,3,2,0,0,"Yes"
"314",244,"Mand","FALSE",2,2,0,0,0,66,76,55,44,0.358571428571429,79,0.24,95,2,11,18,31,3,3,6,6,0,"No"
"315",61,"Kvinde","FALSE",0,0,0,0,0,56,1,6,11,0.6625,16,0.45,5,0,0,6,0,5,0,4,0,0,"No"
"316",250,"Kvinde","FALSE",3,2,1,0,0,50,475,558,507,0.29336086404066,349,0.214739517153748,1040,39,16,75,355,16,2,26,5,0,"No"
"317",243,"Mand","FALSE",1,1,0,0,0,79,35,15,45,0.726315789473684,74,0.568421052631579,21,2,6,18,43,1,0,4,0,0,"Yes"
"318",122,"Mand","FALSE",0,0,0,0,0,54,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,"Yes"
"319",61,"Mand","TRUE",0,0,0,0,0,43,24,65,68,0.32078313253012,59,0.192771084337349,95,1,10,20,26,4,0,10,0,0,"No"
"320",913,"Mand","TRUE",5,4,1,0,0,69,36,29,23,0.348314606741573,46,0.359550561797753,46,0,11,4,25,2,0,0,1,0,"No"
"321",1068,"Mand","FALSE",3,1,2,0,0,60,373,395,453,0.3421875,398,0.2765625,829,20,67,83,210,10,1,35,25,0,"Yes"
"322",61,"Mand","FALSE",0,0,0,0,0,65,157,179,220,0.475,362,0.475862068965517,181,32,48,99,165,20,11,22,1,1,"No"
"323",363,"Kvinde","TRUE",4,2,3,13,19,84,66,42,69,0.733783783783784,161,0.540540540540541,14,62,14,24,41,11,3,16,0,0,"Yes"
"324",1599,"Mand","FALSE",19,15,3,5,4,49,203,281,192,0.33808844507846,289,0.275320970042796,439,12,38,66,93,26,7,15,5,0,"Yes"
"325",61,"Kvinde","FALSE",0,0,0,0,0,29,2,45,74,0.316115702479339,48,0.264462809917355,32,12,3,13,3,1,0,57,0,0,"No"
"326",111,"Mand","FALSE",0,0,0,0,0,34,0,0,4,0.5,3,0.5,4,0,0,0,0,0,0,0,0,0,"Yes"
"327",497,"Kvinde","FALSE",3,0,1,0,0,75,3,1,2,0.214285714285714,6,0.285714285714286,1,0,0,1,4,0,0,1,0,0,"No"
"328",1673,"Kvinde","FALSE",10,6,4,0,0,85,0,0,2,0.25,1,0,1,1,0,0,0,0,0,0,0,0,"Yes"
"329",61,"Mand","FALSE",0,0,0,0,0,37,100,61,65,0.288377192982456,88,0.223684210526316,152,3,26,22,5,9,3,6,2,0,"No"
"330",2847,"Mand","FALSE",2,0,0,4,4,61,88,32,102,0.531531531531531,147,0.432432432432432,74,13,14,37,40,20,10,5,9,0,"Yes"
"331",351,"Kvinde","TRUE",0,0,0,2,2,51,79,84,102,0.368613138686131,118,0.317518248175182,129,8,28,47,15,16,8,17,5,1,"Yes"
"332",147,"Mand","FALSE",2,0,0,0,0,60,62,27,129,0.422645739910314,105,0.295964125560538,129,5,22,41,9,6,4,2,4,1,"No"
"333",1037,"Kvinde","FALSE",1,1,0,0,0,65,86,127,86,0.278938906752412,132,0.282958199356913,189,14,14,17,43,10,1,14,9,0,"Yes"
"334",167,"Mand","FALSE",0,0,0,0,0,40,2,2,19,0.467391304347826,13,0.347826086956522,11,3,1,7,1,0,0,0,0,0,"Yes"
"335",245,"Mand","FALSE",0,0,0,0,0,72,66,61,58,0.391025641025641,103,0.430769230769231,85,5,12,22,39,19,1,12,0,0,"Yes"
"336",712,"Mand","FALSE",8,1,1,0,0,80,127,130,123,0.354060913705584,256,0.413705583756345,143,72,26,42,71,13,12,14,1,0,"Yes"
"337",61,"Mand","FALSE",0,0,0,0,0,52,261,214,198,0.315279770444763,264,0.282639885222382,449,19,40,62,69,24,8,22,4,0,"No"
"338",383,"Mand","FALSE",0,0,0,0,0,64,22,21,126,0.423611111111111,107,0.372222222222222,67,23,13,28,35,2,0,11,0,1,"Yes"
"339",682,"Mand","FALSE",8,7,2,0,0,51,180,158,141,0.404880478087649,229,0.262948207171315,308,22,33,58,52,11,6,8,4,0,"No"
"340",469,"Mand","TRUE",2,1,1,1,1,56,185,195,156,0.307904411764706,206,0.237132352941176,369,10,32,48,56,13,6,10,0,0,"Yes"
"341",371,"Mand","FALSE",0,0,0,0,0,73,359,288,359,0.241496598639456,390,0.248785228377065,528,44,76,67,113,31,28,27,115,0,"Yes"
"342",61,"Mand","FALSE",0,0,0,0,0,62,0,0,2,1,1,0.5,2,0,0,0,0,0,0,0,0,0,"No"
"343",648,"Mand","TRUE",1,1,0,3,3,76,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,"Yes"
"344",505,"Mand","FALSE",4,3,1,0,0,78,111,102,111,0.276355421686747,171,0.358433734939759,167,16,23,33,71,4,3,11,4,0,"Yes"
"345",155,"Mand","FALSE",1,1,0,0,0,26,10,2,11,0.358695652173913,8,0.217391304347826,15,0,6,2,0,0,0,0,0,0,"Yes"
"346",416,"Mand","TRUE",3,2,2,0,1,72,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,"No"
"347",75,"Mand","FALSE",0,0,0,0,0,80,125,153,176,0.397340425531915,227,0.274468085106383,266,40,19,51,54,9,6,23,2,0,"No"
"348",388,"Mand","FALSE",0,0,0,0,0,55,201,153,260,0.279505582137161,249,0.23444976076555,405,13,28,54,65,29,17,8,7,1,"Yes"
"349",270,"Kvinde","FALSE",3,0,3,0,0,62,119,60,125,0.316246056782334,149,0.305993690851735,161,19,8,50,37,14,18,9,1,0,"No"
"350",276,"Kvinde","TRUE",0,0,0,0,0,50,0,0,4,0.5,4,0.75,0,0,1,0,0,0,0,0,3,0,"Yes"
"351",998,"Mand","FALSE",13,7,7,0,0,75,0,2,17,0.276315789473684,8,0.157894736842105,12,1,0,0,2,3,0,0,1,0,"No"
"352",61,"Mand","FALSE",0,0,0,0,0,76,43,19,51,0.148706896551724,47,0.267241379310345,72,4,6,8,18,2,0,0,6,0,"No"
"353",350,"Mand","FALSE",1,1,0,0,0,24,128,126,130,0.427536231884058,238,0.386473429951691,194,10,35,64,69,14,6,20,2,0,"Yes"
"354",1537,"Mand","TRUE",9,4,5,2,2,59,9,0,1,0.5,7,0.5,3,1,4,1,0,1,0,0,0,0,"No"
"355",485,"Kvinde","FALSE",6,4,2,1,1,75,0,0,25,0.77,17,0.48,1,0,1,3,20,0,0,0,0,0,"No"
"356",911,"Mand","FALSE",5,4,0,0,0,55,161,196,221,0.295681063122924,212,0.196013289036545,429,13,23,33,58,15,9,15,7,0,"No"
"357",95,"Kvinde","TRUE",0,0,0,0,0,19,0,0,3,0.333333333333333,1,0.333333333333333,2,0,0,1,0,0,0,0,0,0,"Yes"
"358",594,"Mand","FALSE",6,5,1,0,0,52,64,102,79,0.491444866920152,146,0.399239543726236,124,2,12,53,47,8,1,7,9,0,"No"
"359",1406,"Mand","TRUE",30,17,13,0,0,53,335,452,341,0.167376490630324,358,0.184838160136286,848,27,50,73,92,33,14,26,11,0,"No"
"360",936,"Kvinde","FALSE",14,5,8,0,0,50,55,71,48,0.327348066298343,79,0.265193370165746,104,5,12,12,24,11,4,7,2,0,"Yes"
"361",191,"Mand","TRUE",3,1,1,0,0,55,196,164,186,0.436355311355311,296,0.327838827838828,282,34,54,59,49,35,20,10,3,0,"Yes"
"362",61,"Mand","FALSE",0,0,0,0,0,38,0,0,15,0.366666666666667,4,0.333333333333333,6,0,1,6,1,0,0,1,0,0,"No"
"363",225,"Mand","FALSE",9,2,8,2,2,55,68,97,69,0.319620253164557,116,0.30379746835443,126,8,9,20,47,22,3,2,0,0,"Yes"
"364",332,"Mand","FALSE",1,1,0,0,0,37,76,73,48,0.41871921182266,114,0.344827586206896,88,23,13,27,40,7,1,4,0,0,"Yes"
"365",371,"Mand","FALSE",0,0,0,0,0,44,156,72,101,0.210798816568047,116,0.233727810650887,229,4,13,26,29,13,11,9,4,0,"Yes"
"366",352,"Kvinde","FALSE",4,2,3,0,0,79,0,3,6,0.527777777777778,5,0.111111111111111,6,0,0,0,1,0,0,2,0,0,"Yes"
"367",587,"Mand","FALSE",1,1,0,0,0,61,68,117,163,0.443699731903485,195,0.380697050938338,217,10,10,33,31,39,12,18,3,0,"Yes"
"368",581,"Kvinde","TRUE",2,2,0,0,0,72,7,29,10,0.168478260869565,14,0.195652173913043,34,0,0,3,2,3,3,1,0,0,"Yes"
"369",380,"Mand","FALSE",0,0,0,0,0,55,152,160,167,0.29399585921325,169,0.262939958592132,323,11,22,33,34,17,9,17,17,0,"Yes"
